Rating,Description
3,Bagisnya ke joging track mangove ini dipagi hari karena udaranya masih bersih karena temoat ini ditengah kota......
4,Acara reuni komunitas penjahit rapi Kendari Minggu tgl 8- 10- 2023
5,"Tempat wisata yang pas buat keluarga. Ga jauh dari kota kendari, puas mandi anak2..hanya perlu mendapat perhatian pihak terkait..hampir di semua akses tempat wisata kenapa jalannya kesannya kaya ga diurus ya. Kalau dikelola dan ditata, perekonomian masyarakat sekitar akan lebih baik lagi. Tapi secara umun ini sangat bagus view nya"
5,Tempat bersih dan cocok untuk berenang hanya perlu diperhatikan kalau lagi pasang surut keras arusnya
5,"Muara Hutan Bakau Bungkutoko. Begitulah mulanya. Tempat ini lebih dikenal dengan nama Kali Biru Bungkutoko. Wisata alam ini masuk dalam kawasan perusahaan PT Pelindo IV persero Kendari yang dikelola secara swadaya. Untuk masuk ke destinasi, biayanya cukup murah, dari dua ribu sampai lima ribu perak untuk kendaraan roda dua dan empat.

Ada dua jalur menuju tempat ini, yakni melalui jalur Anduonohu dan jalur Kota Lama yang ditempuh tak kurang dari tiga puluh menit. Jika melalui Andounohu anda akan melewati rumah susun sederhana sewa (rusunawa) Bungkutoko sedangkan melalui jalur kota Lama, anda akan melalui jembatan Teluk Kendari.

Kali biru ini menyajikan air payau yang sangat jernih. Jejeran pohon bakau tua makin menambah eksotisnya tempat ini. Bahkan di antara pelindung kali, masih kita temukan beberapa jenis kerang laut, udang dan kepiting.

Hampir semua warung menyediakan spot yang baik bagi kenyamanan pengunjung. Dari penyewaan ban pelampung, pemakaian air bersih, hingga makanan siap saji. Saya pikir, inilah muara terbaik yang ada di kota Kendari.

Waktu yang baik ke tempat ini adalah siang hari menjelang sore atau saat air pasang. Sebab kali biru akan mulai terasa dalam hingga satu meter. Anda juga dapat mencoba tali penyangga jika arus air cukup deras yang sudah disiapkan warga.

Sebagai catatan akhir, harus ada penanganan yang baik agar tempat ini tak sekadar ramai di tahun-tahun pertama. Perlu kesadaran bersama soal sampah. Ya, hampir semua tempat wisata selalu abai soal sampah."
4,"Lokasinya lumayan bersih, jalan nya belum di aspal, air nya kurang dalam"
5,Airnya Jernih Meskipun arusnya agak deras jadi perlu berhati hati ☺️
4,"Walaupun tempat ini bukan sbg wisata resmi, kali ini menjadi salah satu pilihan terbaik untuk dikunjungi. Lokasinya yg dibilang baru dan unik membuat warga jd penasaran untuk mendatangi. Menurut sy, uniknya dari tempat ini adalah penamaannya sendiri sebagai KALI BIRU padahal klo kt perhatikan, sejatinya kali ini bukanlah alami. Ini merupakan akibat buatan(tepian/pinggir)dari pembangunan pelabuhan.
Saran sy bagi kamu yg masih penasaran, datang diwaktu sunrise atau sore hari biar sensasinya dapat👍👍👍"
3,"Disini kalau Air laut surut, bagus buat Hunting Kerang... Pokoknya seru"
3,"Keren sih saat air naik tapi saat air turun jangan kesini karena pasti akan menyesal,dan satu lagi kurangnya tidak pagar pembatasnya jadi bahay untuk anak-anak jadi yang ingin datang kesini bersama anak-anak harus di perhatikan baik-baik."
3,"Di tmpt ini sebaiknya dtg tdk hanya siang hri,  krna ada jga spot yg bagus saat mlam hari ketika membelakangi jaln..  Di sni bsa bersantai smbil memancing."
3,"kondisi sekarang kurang terawat, kayu mulai lapuk dan akses parkiran yg sempit."
5,Very romantic place
3,"Potensi bagus, sayangnya masih banyak yang buang sampah tidak pada tempatnya"
5,Indah terawat dan rapih
3,Tidak terawat dan disini ada beberpa  bekas botol miras karna t4nya yang jauh dari keramaian dan tertutup kalaw sudah masuk dalam .... lampu2 juga sudah tidak berfungsi
5,"Ini tempat sangat bagus, sebagai tempat konservasi beberapa satwa, selain itu juga beberapa tempat sangat berpotensi sebagai spot foto yang cukup bagus.

Akan tetapi karena usia beberapa papan jembatan penghubung hilang dan lapuk."
5,"Tempatnya memang bagus, sangat cocok untuk jalan pagi atau sore. Saya sangat menikmati pemandangan alam yang disajikan di sini. Namun, ada satu hal yang disayangkan, yaitu kurangnya perhatian dari pemerintah terhadap kondisi fisik sarana dan prasarana yang kurang terawat. Semoga kedepannya ada perbaikan yang bisa membuat tempat ini menjadi lebih baik lagi."
3,"Tempatnya bgs, tp sayang tdk terawat... pagar sdh banyak rusak dan sdh banyak sampah di antara mangrove..."
3,Bisa melihat Mesjid Al Alam dari sini. Sayangnya tidak dikelola dengan baik. Sampah bertebaran.
3,"parkiran kurang aman buat anak anak karena di tepi jalan, penerangan perlu ditambah utk menghindari tindak kriminal"
4,"Jika mendengar kata tracking mangrove lahundape, tentunya sudah tidak asing lagi bagi kalangan masyarakat Kota Kendari. Tempat ini merupakan objek wisata yang belum lama ini digarap oleh Pemerintah Kota Kendari melalui melalui Dinas Cipta Karya, Bina Konstruksi dan Tata Ruang.

Berdiri sejak 2017 silam, hingga saat 2019, objek wisata ini masih menjadi tempat favorit wisatawan dalam maupun luar daerah. Hal itu terbukti dengan masih banyaknya pengunjung yang sering datang ke tempat ini.

Tracking mangrove yang terletak di bibir pantai teluk kendari ini, memiliki letak yang sangat strategis, berada di pusat kota.

Desain jembatan yang menjulang panjang dengan tatanan dua jalur, membuat pengunjung semakin betah untuk berlama-lama disana, sembari menelusuri lorong setapak hutan mangrove.

Jika ingin melihat senja di teluk kendari, maka tracking mangrove lah tempatnya. Selain terletak di bibir pantai, tracking mangrove ini memiliki angle yang bagus untuk menikmati suasana senja di sore hari.   Gazebo yang disediakan sepertinya menjadi daya magnet untuk pengunjung berlama-lama disana.

Bukan hanya gaya saja, tracking mangrove yang memiliki panjang sekitar 500 meter ini,  berhasil menghinotis pengunjung dengan cat warna-warni disepanjang jembatannya, mulai dari lantai sampai pagar, sehingga bisa dibilang tempat ini sangat recomended buat anak-anak instagramable yang doyan mencari spot foto menarik.

tidak hanya untuk instagramble saja, fotografer yang senang memotret alam dan human interst juga wajib ke tempat ini. Karena, jika sudah menjelang sore, nelayan yang baru saja pulang mencari ikan, sangat bagus menjadi objek bidikan menarik untuk mendapatkan hasil foto human interest yang sesuai selera fotografer masing-masing.

Syawal yang merupakan salah satu pengunjung saat di wawancarai tim Sultrademo mengungkapkan, tracking mangrove ini merupakan salah satu tempat favorit ketika ingin menikmati suasana sore hari dengan sejuk dan damai

""Saya sudah sering kesini, dari awal belum terlalu jadi sampai sudah rampung semuanya. saya suka tempat ini karena saya senang menikmati suasana sore hari yang tenang dan damai. Apalagi disini kita up juga bisa lihat masjid Al-alam meskipun dari jarak jauh"".

nah, buat teman-teman yang belum pernah ke tempat ini, sebaiknya disegerakan. Ajak keluarga, sahabat, dan pasangan tercinta. Tapi diingat yah, bukan karena dibuka untuk umum dan tak memiliki batasan waktu, tidak berarti teman-teman bebas berlama-lama disana hingga larut malam yah. Apalagi bersama pasangan, takutnya ada setan hihi...

Tidak ada alasan untuk tidak mengetahui lokasi tempat ini, karena tempat ini sangat strategis, berada di depan hotel same kendari, di Jalan Edi Sabara, By Pass, Kelurahan Lahundape, Kecamatan Kemaraya."
4,datang minggu pagi. tempatnya bagus. ada dua jalur melewati tengah hutan dan menyusuri tepi sungai. sayangnya jalur tdk terhubung. lebih bagus jalur tengah hutan mangrove. jalur tepi sungai banyak sampah waktu air surut.masuk gratis
5,"merupakan salah satu tempat wisata yang menyediakan track untuk menyusuri hutan mangrove, harga masuk disini sangat murah dan terjangkau  walaupun letak tempat wisata ini cukup jauh dari pusat kota karena harus menempuh puluhan menit dari pusat kota.
sangat direkomendasikan untuk piknik bersama keluarga ataupun untuk turis datang berkunjung kesini karena tempatnya yang menawarkan suasana alam hutan mangrove."
3,"Secara fungsi bagus sbg penahan abrasi air laut, namun untuk wisata kurang terberdaya (tidak terawat)."
5,"pertama kali ke puncak amarilis meski naiknya malam2, tetap seru juga bareng temen2"
5,"Tempatnya keren, jalan naik mudah, rekomended  uat healing"" Yang mudah"
5,"Puncak amarilis merupakan tempat wisata yg banyak dikunjungi oleh mayoritas mahasiswa. Jarak lokasi ini dengan jalan raya sekitar 2 sampai 3 kilo meter. Di tempat ini tersedia sumver air yg begitu jernih dan digunakan oleh masyarakat setempat untuk kebutuhan sehari hari. Jalan menuju ke tempat ini tdk begitu rumit hingga cukup memudahkan kita untuk crpat sampai di puncak... Tempat ini tidak begitu tinggi. Dari atas kita bisa melihat pemandangan kota kendari yg cukup indah.. Apalagi ketika kita memandangi kota di waktu malam. Kelap kelip lampu kota sangat mempesona yg bisa memnjakan mata kita. Dari atas ini kita juga bisa melihat wisata religi yg cukup terkenal yaitu masjid terapung ""Masjid Al Alam kendari"". Jika suasana dan cuaca sedang bagus bagus, saat pagi hari kita akan disambut oleh awan yg begitu indah, yg menutupi kota kendari. Serta kita juga bisa melihat matahari yg terbit dan itu juga cukup indah. Walaupun udara malam begitu dingin namun hal itu akan terbayarkan dengan pemandangan awan yg menutupi kota itupun kalau cuacanya bagus.. Hehehe.. Di pincak ini juga memiliki air terjun yg cukup bagus dan menyegarkan.. Namun untuk menempuh perjalanan ke air terjun, kita dibutuhkan tenaga ekstra ketika pulang dari air terjun karna kita akan mendaki dekan kemiringan kurang lebih 75%.. Sangat melelahkan... Satu lagi, di puncak ini sangat banyak sekali nyamuk jadi kalau mau mendaki sediakanlah autan dan obat anti nyamuk lainnya"
5,puncak amarilis adalah tempat yang sangat bagus di jadikan tenpat wisata buat para pendaki yang ingin melihat indah nya kota kendari dari sisi yang berbeda karena dengan ada nya puncak ini kita bisa memiliki pilihan lain berlibur dan terlihat juga masjid al alam dari kejauhan sangat indah
3,Wisata alam dengan pemandangan kota Kendari dari atas bukit. Jalan mendaki yang menantang sekitar 1 jam. Tersedia parkir kendaraan di rumah masyarakat.
5,Pemandanganya mantaps tempat nya bagus untuk berkemah dengan prmandangan kota kendari dari atas puncak terdapat juga air terjun yang dingin dan segar sangan mantap untuk melepaskan capek setelah mendaki
4,"Puncak Amarilis adalah tempat berkemah yang paling menarik. Dari Puncak terlihat seluruh Kota Kendari. Suasananya seperti berada di hutan belantara, masih banyak terdapat pepohonan. Karena tak ada gunung untuk didaki di Kota Kendari maka puncak ini menjadi pilihan menarik untuk dilakukan pendakian. Uniknya di puncak ini terdapat air terjun. Air terjun ini airnya jernih dan sejuk. Di bawah air terjun terdapat kolam yang  cocok untuk berenang dan mandi."
5,"Mohon sampah plastiknya di perhatikan bagi yang selesai muncak.. Kl bisa dibawa turun kembali, jangan dihambur diatas.."
4,"Lumayan bagus, hanya bnyk sampah dan gk terawat, viewx kren pas sore menjelang mlam, bnyk permainan jga buat ank"""
5,"Tempat luas, parkiran banyak, cocok sekali buat santai sore. Anak2 bisa main odong2, gambar2 dsb, byk penjual somay, cemilan lainnya, semilir anginnya semakin nyaman suasana. Bisa sewa sepeda listrik dari 20rb-25rb per 30 menit. Murah meriah buat tempat nongkrong sore. Blh dtg sore ampe tengah malam, pinggir teluk kdi."
5,Salah satu Tempat bagus menikmati sunset di kendari
5,A nice place to visit
4,"Tempat bersantai sore, menikmati teluk kendari. Beberapa fasilitas sewaan berupa sepeda listrik, sekuter dan juga hiburan tersedia."
5,Barangkali ada yg cari cemilang jg ada... Tempat bagu buat nongrong.. Sm2 teman..
5,Tempat bersantai bersama keluarga.. harga cemilannya murah
5,Hari ini masih buka
4,"Eko wisata puncak ST salah satu spot yang bagus dan nyaman buat santai2 sambil nunggu penerbangan di bandara Haluoleo karena lokasinya yang tidak begitu jauh dari bandara, hanya sekitar 15 menit dari bandaran. Tempatnya sendiri sejuk, dan penjual-penjualnya ramah biaya masuknya juga terbilang murah."
4,Lumayanlah buat olahraga naik ke puncak 😁 pemandanganx bagus. Tapi kok sy lebih suka kesini krn ownerx Pak ST (Saiful Tamburaka) baikk & ramahh skalii. Beliau malah yg sibuk ngelap kursi meja & nyapu sana sini biar bersih jd pengunjung bisa betah.
5,"Lokasi dan temparnya cukup bagus, dan pemilik  puncak suka menghibur"
5,"Bersih, teduh, banyak spot fotonya... Cocok bagi pemburu instagramable"
3,"Pemandangan bagus. Lumayan untuk foto-foto tapi sepertinya kurang aman, terutama bagi anak-anak."
3,Lumayan... masih ada orang yg berpikir utk membuat tempat bukit yg menjadi menarik didatangi...
5,"bersih, rapi, kreatif. Hanya yg bikin takut itu kalo ada anjing yg lalu lalang. Hehe"
5,Cukup bagus buat liburan bersama keluarga
3,Datangbsaay sore atau pagi saja untuk olahraga lari santai
4,"Pemandangannya bagus, sunsetnya juga"
4,Bagus..selalu rame
5,Sangat indah
5,y
5,
5,
4,
5,"Kesini pas libur hari raya idul fitri 2024
Tiket masuknya gratis,ada penyewaan sepeda listrik,tarif setengah jam 20rb,klo 1 jam 35rb,makanan disini jg harganya wajar,jdi g perlu bawa bekal dari rumah😁"
3,"Masih agak sunyi saat malam untuk di jadikan tempat nongkrong, tapi kedai jajanannya sudah lengkap. Biasa di pakai senam saat sore, sudah ada penyewaan sepeda listrik juga untuk anak-anak harganya berbeda tergantung penyewa"
5,Ramah jadi tempat main anak......
5,"tempatnya nyaman buat yang ingin nyantai sendiri atau bersama teman ataupun keluarga krn byk tawaran permainan buat anak"""
5,"Bersih, suasanannya asik pada sore hari, bnyk wahana bermain anak anak dan kuliner lokal.

Hanya kurang ada nya kantong2 parkir buat kendaraan.
Diharapkan diberdayakan pemuda pemuda untuk bisa kelolah perkiran biar tertata rapi"
4,Bersih...Tertata dengan Rapih...Suasananya Nyaman...Tenang...Tidak Berisik...Banyak Masyarakat Sekitarnya yang Membuka Usaha UMKM...seperti Penyewaan Sepeda Listrik...Mobil2-qn Remote yang bisa dikendarai oleh Anak2 kecil di bawah umur 5 tahun...Aneka Jajanan...seperti Sarabba...Kopi dan yang lainnya...
5,Sebaiknya berkunjung pada malam hari kawan krena tiap malam ramai trs Bru ini bukan cuman RTH puday tapi lapulu jg ada hanya terbagi TPI lebih bagus yg area lapulu bnyk tempat ddk2nya Bru ramai skli bagian situ
5,"Salah satu RTH di sudut kota kendari, asik buat kuliner dan nongkrong sore - malam bersama teman dan keluarga, tempatnya sangat ramah anak ✨
Semoga selalu terawat 🫶"
5,Adakah bakar² di hari raya Idhul Fitri bulan depan
5,"Waw pan(tai)nya indah sesuai dengan namanya ,jika ada yg berkunjung jangan lupa bawa ikan cupang jenis high tier soalnya buat diaduken sama ikan teri"
5,Wahh pantainya sangat indahh dan cocok untuk rekreasi kluarga
5,"yang baru tau tempat ini, tolong jangan membuang sampah sembarangan, karna disini masih terjaga"
5,"Akses jalan masuknya agak sulit, tapi tempatnya sepi dan cocok untuk orang yang berpacaran"
5,Jangan buang sampah sembarangan iye
5,waw cpcok buat ngews
5,gg
4,Sangat cocok untuk piknik keluarga liburan akhir pekan bersama teman teman tatanam taman yang diatur sedemikian memperindah landscape ada beberapa bunga yang sangat indah juga ada anakan sungai sangat cocok buat tempat berenang anakanak
4,"Tempat ini cocok untuk duduk-duduk santai menikmati udara segar, atau mungkin sekedar joging. Sayangnya jalanan menuju ke tempat ini bukan jalanan yang ramai, namun seperti masuk di dalam perkampungan. Entah tempat ini milik pemerintah setempat atau perorangan, dan saat taman ini di buka belum ada biaya uang masuk. Bagi pengunjung saya harapkan bisa menjaga kebersihan, karena saat saya kesini blm ada tempat sampah. Jadi jika pengunjung yang datang membawa air mineram, mohon jangan lupa di bawa serta sampahnya pulang."
5,Tempat ini cocok buat Refreshing juga keren untuk foto bareng teman..dan yg terpenting tempat nya lumayan bersih.
4,"Sy orang Bone datang ke kota Kendari, teman online recomen datang kesini dan ternyata bagus sekali pokoknya tdk mengecewakan"
5,"Cocok buat keluarga, udara yg sejuk pemandangan yg sangat asri dan fasum yg memadai membuat t4 ini mnjadi recomend buat wisata keluarga"
5,paling oke klo dikunjungi sore hari😁 adem dan cocok untuk jln2 bareng keluarga
5,Tempat nya bgs dan indah dan segar jg udaranya...
4,Tempat yang cocok untuk rekreasi saat berada di kendari
3,
5,
5,"lokasi dekat dari jembatan bahteramas, suasana pesisir pantai di lengkapi dengan pencahayaan di bukit bukit. nice 🙏🏻"
